policy_id,process_instance_id,task_id,lane_id,status,created_at,started_at,completed_at,assigned_to,client_type,urgency_score,priority_label,next_task_id,rejected_next
renovacion_tarjeta,p0036,recepcion_solicitud,atencion,COMPLETED,2026-04-06T12:00:00,2026-04-06T12:02:00,2026-04-06T12:23:00,ana,regular,0.30,BAJA,validacion_identidad,0
renovacion_tarjeta,p0036,validacion_identidad,operaciones,COMPLETED,2026-04-06T12:46:00,2026-04-06T12:49:00,2026-04-06T13:10:00,luis,regular,0.30,BAJA,aprobacion_emision,0
renovacion_tarjeta,p0036,aprobacion_emision,jefatura,COMPLETED,2026-04-06T13:34:00,2026-04-06T13:38:00,2026-04-06T14:19:00,carla,regular,0.30,BAJA,entrega_tarjeta,0
renovacion_tarjeta,p0036,entrega_tarjeta,atencion,COMPLETED,2026-04-06T14:24:00,2026-04-06T14:29:00,2026-04-06T14:53:00,ana,regular,0.30,BAJA,cierre,0
solicitud_credito,p0037,recepcion_solicitud,atencion,COMPLETED,2026-04-07T09:00:00,2026-04-07T09:03:00,2026-04-07T09:25:00,maria,regular,0.40,MEDIA,revision_documental,0
solicitud_credito,p0037,revision_documental,legal,COMPLETED,2026-04-07T09:31:00,2026-04-07T09:35:00,2026-04-07T12:12:00,sofia,regular,0.40,MEDIA,evaluacion_riesgo,0
solicitud_credito,p0037,evaluacion_riesgo,riesgos,COMPLETED,2026-04-07T12:19:00,2026-04-07T12:24:00,2026-04-07T16:24:00,diego,regular,0.40,MEDIA,aprobacion_credito,0
solicitud_credito,p0037,aprobacion_credito,jefatura,COMPLETED,2026-04-07T16:32:00,2026-04-07T16:38:00,2026-04-07T18:10:00,carla,regular,0.40,MEDIA,desembolso,0
solicitud_credito,p0037,desembolso,finanzas,COMPLETED,2026-04-07T18:19:00,2026-04-07T18:26:00,2026-04-07T20:21:00,raul,regular,0.40,MEDIA,cierre,0
solicitud_credito,p0038,recepcion_solicitud,atencion,COMPLETED,2026-04-08T10:00:00,2026-04-08T10:04:00,2026-04-08T10:44:00,maria,vip,0.88,CRITICA,revision_documental,0
solicitud_credito,p0038,revision_documental,legal,COMPLETED,2026-04-08T10:51:00,2026-04-08T10:56:00,2026-04-08T13:51:00,sofia,vip,0.88,CRITICA,evaluacion_riesgo,0
solicitud_credito,p0038,evaluacion_riesgo,riesgos,COMPLETED,2026-04-08T13:59:00,2026-04-08T14:05:00,2026-04-08T18:23:00,diego,vip,0.88,CRITICA,aprobacion_credito,0
solicitud_credito,p0038,aprobacion_credito,jefatura,COMPLETED,2026-04-08T18:32:00,2026-04-08T18:39:00,2026-04-08T20:29:00,carla,vip,0.88,CRITICA,desembolso,0
solicitud_credito,p0038,desembolso,finanzas,COMPLETED,2026-04-08T20:39:00,2026-04-08T20:47:00,2026-04-08T21:44:00,raul,vip,0.88,CRITICA,cierre,0
solicitud_credito,p0039,recepcion_solicitud,atencion,COMPLETED,2026-04-09T11:00:00,2026-04-09T11:05:00,2026-04-09T11:37:00,maria,pyme,0.55,ALTA,revision_documental,0
solicitud_credito,p0039,revision_documental,legal,COMPLETED,2026-04-09T11:45:00,2026-04-09T11:51:00,2026-04-09T13:23:00,sofia,pyme,0.55,ALTA,evaluacion_riesgo,0
solicitud_credito,p0039,evaluacion_riesgo,riesgos,COMPLETED,2026-04-09T13:32:00,2026-04-09T13:39:00,2026-04-09T18:15:00,diego,pyme,0.55,ALTA,aprobacion_credito,0
solicitud_credito,p0039,aprobacion_credito,jefatura,COMPLETED,2026-04-09T18:25:00,2026-04-09T18:33:00,2026-04-09T20:41:00,carla,pyme,0.55,ALTA,desembolso,0
solicitud_credito,p0039,desembolso,finanzas,COMPLETED,2026-04-09T20:52:00,2026-04-09T21:01:00,2026-04-09T22:16:00,raul,pyme,0.55,ALTA,cierre,0
solicitud_credito,p0040,recepcion_solicitud,atencion,COMPLETED,2026-04-10T12:00:00,2026-04-10T12:06:00,2026-04-10T12:30:00,maria,regular,0.40,MEDIA,revision_documental,0
solicitud_credito,p0040,revision_documental,legal,COMPLETED,2026-04-10T12:39:00,2026-04-10T12:46:00,2026-04-10T14:36:00,sofia,regular,0.40,MEDIA,evaluacion_riesgo,0
solicitud_credito,p0040,evaluacion_riesgo,riesgos,COMPLETED,2026-04-10T14:46:00,2026-04-10T14:54:00,2026-04-10T19:48:00,diego,regular,0.40,MEDIA,aprobacion_credito,0
solicitud_credito,p0040,aprobacion_credito,jefatura,COMPLETED,2026-04-10T19:59:00,2026-04-10T20:08:00,2026-04-10T22:34:00,carla,regular,0.40,MEDIA,desembolso,0
solicitud_credito,p0040,desembolso,finanzas,COMPLETED,2026-04-10T22:46:00,2026-04-10T22:56:00,2026-04-11T00:29:00,raul,regular,0.40,MEDIA,cierre,0
solicitud_credito,p0041,recepcion_solicitud,atencion,COMPLETED,2026-04-11T13:00:00,2026-04-11T13:07:00,2026-04-11T13:49:00,maria,vip,0.88,CRITICA,revision_documental,0
solicitud_credito,p0041,revision_documental,legal,COMPLETED,2026-04-11T13:59:00,2026-04-11T14:07:00,2026-04-11T16:15:00,sofia,vip,0.88,CRITICA,evaluacion_riesgo,0
solicitud_credito,p0041,evaluacion_riesgo,riesgos,COMPLETED,2026-04-11T16:26:00,2026-04-11T16:35:00,2026-04-11T21:47:00,diego,vip,0.88,CRITICA,aprobacion_credito,0
solicitud_credito,p0041,aprobacion_credito,jefatura,COMPLETED,2026-04-11T21:59:00,2026-04-11T22:09:00,2026-04-11T23:22:00,carla,vip,0.88,CRITICA,desembolso,0
solicitud_credito,p0041,desembolso,finanzas,COMPLETED,2026-04-11T23:35:00,2026-04-11T23:46:00,2026-04-12T01:37:00,raul,vip,0.88,CRITICA,cierre,0
solicitud_credito,p0042,recepcion_solicitud,atencion,COMPLETED,2026-04-12T14:00:00,2026-04-12T14:08:00,2026-04-12T14:42:00,maria,pyme,0.55,ALTA,revision_documental,0
solicitud_credito,p0042,revision_documental,legal,COMPLETED,2026-04-12T14:53:00,2026-04-12T15:02:00,2026-04-12T17:28:00,sofia,pyme,0.55,ALTA,evaluacion_riesgo,0
solicitud_credito,p0042,evaluacion_riesgo,riesgos,COMPLETED,2026-04-12T17:40:00,2026-04-12T17:50:00,2026-04-12T23:20:00,diego,pyme,0.55,ALTA,aprobacion_credito,0
solicitud_credito,p0042,aprobacion_credito,jefatura,COMPLETED,2026-04-12T23:33:00,2026-04-12T23:44:00,2026-04-13T01:15:00,carla,pyme,0.55,ALTA,desembolso,0
solicitud_credito,p0042,desembolso,finanzas,COMPLETED,2026-04-13T01:29:00,2026-04-13T01:41:00,2026-04-13T02:34:00,raul,pyme,0.55,ALTA,cierre,0
solicitud_credito,p0043,recepcion_solicitud,atencion,COMPLETED,2026-04-13T08:00:00,2026-04-13T08:09:00,2026-04-13T08:35:00,maria,regular,0.40,MEDIA,revision_documental,0
solicitud_credito,p0043,revision_documental,legal,COMPLETED,2026-04-13T08:47:00,2026-04-13T08:57:00,2026-04-13T11:41:00,sofia,regular,0.40,MEDIA,evaluacion_riesgo,0
solicitud_credito,p0043,evaluacion_riesgo,riesgos,COMPLETED,2026-04-13T11:54:00,2026-04-13T12:05:00,2026-04-13T17:53:00,diego,regular,0.40,MEDIA,aprobacion_credito,0
solicitud_credito,p0043,aprobacion_credito,jefatura,COMPLETED,2026-04-13T18:07:00,2026-04-13T18:19:00,2026-04-13T20:08:00,carla,regular,0.40,MEDIA,desembolso,0
solicitud_credito,p0043,desembolso,finanzas,COMPLETED,2026-04-13T20:23:00,2026-04-13T20:36:00,2026-04-13T21:47:00,raul,regular,0.40,MEDIA,cierre,0
solicitud_credito,p0044,recepcion_solicitud,atencion,COMPLETED,2026-04-14T09:00:00,2026-04-14T09:10:00,2026-04-14T09:54:00,maria,vip,0.88,CRITICA,revision_documental,0
solicitud_credito,p0044,revision_documental,legal,COMPLETED,2026-04-14T10:07:00,2026-04-14T10:18:00,2026-04-14T11:39:00,sofia,vip,0.88,CRITICA,evaluacion_riesgo,0
solicitud_credito,p0044,evaluacion_riesgo,riesgos,COMPLETED,2026-04-14T11:53:00,2026-04-14T12:05:00,2026-04-14T14:30:00,diego,vip,0.88,CRITICA,aprobacion_credito,0
solicitud_credito,p0044,aprobacion_credito,jefatura,COMPLETED,2026-04-14T14:45:00,2026-04-14T14:58:00,2026-04-14T17:05:00,carla,vip,0.88,CRITICA,desembolso,0
solicitud_credito,p0044,desembolso,finanzas,COMPLETED,2026-04-14T17:21:00,2026-04-14T17:35:00,2026-04-14T19:04:00,raul,vip,0.88,CRITICA,cierre,0
solicitud_credito,p0045,recepcion_solicitud,atencion,COMPLETED,2026-04-15T10:00:00,2026-04-15T10:11:00,2026-04-15T10:47:00,maria,pyme,0.55,ALTA,revision_documental,0
solicitud_credito,p0045,revision_documental,legal,COMPLETED,2026-04-15T11:01:00,2026-04-15T11:13:00,2026-04-15T12:52:00,sofia,pyme,0.55,ALTA,evaluacion_riesgo,0
solicitud_credito,p0045,evaluacion_riesgo,riesgos,COMPLETED,2026-04-15T13:07:00,2026-04-15T13:20:00,2026-04-15T16:03:00,diego,pyme,0.55,ALTA,aprobacion_credito,0
solicitud_credito,p0045,aprobacion_credito,jefatura,REJECTED,2026-04-15T16:19:00,2026-04-15T16:33:00,2026-04-15T18:58:00,carla,pyme,0.55,ALTA,desembolso,1
solicitud_credito,p0046,recepcion_solicitud,atencion,COMPLETED,2026-04-16T11:00:00,2026-04-16T11:12:00,2026-04-16T11:40:00,maria,regular,0.40,MEDIA,revision_documental,0
solicitud_credito,p0046,revision_documental,legal,COMPLETED,2026-04-16T11:55:00,2026-04-16T12:08:00,2026-04-16T15:50:00,sofia,regular,0.40,MEDIA,evaluacion_riesgo,0
solicitud_credito,p0046,evaluacion_riesgo,riesgos,COMPLETED,2026-04-16T16:06:00,2026-04-16T16:20:00,2026-04-16T22:03:00,diego,regular,0.40,MEDIA,aprobacion_credito,0
solicitud_credito,p0046,aprobacion_credito,jefatura,COMPLETED,2026-04-16T22:20:00,2026-04-16T22:35:00,2026-04-16T23:47:00,carla,regular,0.40,MEDIA,desembolso,0
solicitud_credito,p0046,desembolso,finanzas,COMPLETED,2026-04-17T00:05:00,2026-04-17T00:21:00,2026-04-17T01:10:00,raul,regular,0.40,MEDIA,cierre,0
solicitud_credito,p0047,recepcion_solicitud,atencion,COMPLETED,2026-04-17T12:00:00,2026-04-17T12:13:00,2026-04-17T12:33:00,maria,vip,0.88,CRITICA,revision_documental,0
solicitud_credito,p0047,revision_documental,legal,COMPLETED,2026-04-17T12:49:00,2026-04-17T13:03:00,2026-04-17T15:18:00,sofia,vip,0.88,CRITICA,evaluacion_riesgo,0
solicitud_credito,p0047,evaluacion_riesgo,riesgos,COMPLETED,2026-04-17T15:35:00,2026-04-17T15:50:00,2026-04-17T19:09:00,diego,vip,0.88,CRITICA,aprobacion_credito,0
solicitud_credito,p0047,aprobacion_credito,jefatura,COMPLETED,2026-04-17T19:27:00,2026-04-17T19:43:00,2026-04-17T21:13:00,carla,vip,0.88,CRITICA,desembolso,0
solicitud_credito,p0047,desembolso,finanzas,COMPLETED,2026-04-17T21:32:00,2026-04-17T21:49:00,2026-04-17T22:56:00,raul,vip,0.88,CRITICA,cierre,0
solicitud_credito,p0048,recepcion_solicitud,atencion,COMPLETED,2026-04-18T13:00:00,2026-04-18T13:14:00,2026-04-18T13:52:00,maria,pyme,0.55,ALTA,revision_documental,0
solicitud_credito,p0048,revision_documental,legal,COMPLETED,2026-04-18T14:09:00,2026-04-18T14:24:00,2026-04-18T16:57:00,sofia,pyme,0.55,ALTA,evaluacion_riesgo,0
solicitud_credito,p0048,evaluacion_riesgo,riesgos,COMPLETED,2026-04-18T17:15:00,2026-04-18T17:31:00,2026-04-18T21:08:00,diego,pyme,0.55,ALTA,aprobacion_credito,0
solicitud_credito,p0048,aprobacion_credito,jefatura,COMPLETED,2026-04-18T21:27:00,2026-04-18T21:44:00,2026-04-18T23:32:00,carla,pyme,0.55,ALTA,desembolso,0
solicitud_credito,p0048,desembolso,finanzas,COMPLETED,2026-04-18T23:52:00,2026-04-19T00:10:00,2026-04-19T01:35:00,raul,pyme,0.55,ALTA,cierre,0
solicitud_credito,p0049,recepcion_solicitud,atencion,COMPLETED,2026-04-19T14:00:00,2026-04-19T14:15:00,2026-04-19T14:45:00,maria,regular,0.40,MEDIA,revision_documental,0
solicitud_credito,p0049,revision_documental,legal,COMPLETED,2026-04-19T15:03:00,2026-04-19T15:19:00,2026-04-19T18:10:00,sofia,regular,0.40,MEDIA,evaluacion_riesgo,0
solicitud_credito,p0049,evaluacion_riesgo,riesgos,COMPLETED,2026-04-19T18:29:00,2026-04-19T18:46:00,2026-04-19T22:41:00,diego,regular,0.40,MEDIA,aprobacion_credito,0
solicitud_credito,p0049,aprobacion_credito,jefatura,REJECTED,2026-04-19T23:01:00,2026-04-19T23:19:00,2026-04-20T01:25:00,carla,regular,0.40,MEDIA,desembolso,1
solicitud_credito,p0050,recepcion_solicitud,atencion,COMPLETED,2026-04-20T08:00:00,2026-04-20T08:16:00,2026-04-20T08:38:00,maria,vip,0.88,CRITICA,revision_documental,0
solicitud_credito,p0050,revision_documental,legal,COMPLETED,2026-04-20T08:57:00,2026-04-20T09:14:00,2026-04-20T10:42:00,sofia,vip,0.88,CRITICA,evaluacion_riesgo,0
solicitud_credito,p0050,evaluacion_riesgo,riesgos,COMPLETED,2026-04-20T11:02:00,2026-04-20T11:20:00,2026-04-20T15:33:00,diego,vip,0.88,CRITICA,aprobacion_credito,0
solicitud_credito,p0050,aprobacion_credito,jefatura,COMPLETED,2026-04-20T15:54:00,2026-04-20T16:13:00,2026-04-20T18:37:00,carla,vip,0.88,CRITICA,desembolso,0
solicitud_credito,p0050,desembolso,finanzas,COMPLETED,2026-04-20T18:59:00,2026-04-20T19:01:00,2026-04-20T19:46:00,raul,vip,0.88,CRITICA,cierre,0
solicitud_credito,p0051,recepcion_solicitud,atencion,COMPLETED,2026-04-21T09:00:00,2026-04-21T09:17:00,2026-04-21T09:57:00,maria,pyme,0.55,ALTA,revision_documental,0
solicitud_credito,p0051,revision_documental,legal,COMPLETED,2026-04-21T10:17:00,2026-04-21T10:35:00,2026-04-21T12:21:00,sofia,pyme,0.55,ALTA,evaluacion_riesgo,0
solicitud_credito,p0051,evaluacion_riesgo,riesgos,COMPLETED,2026-04-21T12:42:00,2026-04-21T13:01:00,2026-04-21T17:32:00,diego,pyme,0.55,ALTA,aprobacion_credito,0
solicitud_credito,p0051,aprobacion_credito,jefatura,COMPLETED,2026-04-21T17:54:00,2026-04-21T17:56:00,2026-04-21T19:07:00,carla,pyme,0.55,ALTA,desembolso,0
solicitud_credito,p0051,desembolso,finanzas,COMPLETED,2026-04-21T19:30:00,2026-04-21T19:33:00,2026-04-21T20:36:00,raul,pyme,0.55,ALTA,cierre,0
solicitud_credito,p0052,recepcion_solicitud,atencion,COMPLETED,2026-04-22T10:00:00,2026-04-22T10:18:00,2026-04-22T10:50:00,maria,regular,0.40,MEDIA,revision_documental,0
solicitud_credito,p0052,revision_documental,legal,COMPLETED,2026-04-22T11:11:00,2026-04-22T11:30:00,2026-04-22T13:34:00,sofia,regular,0.40,MEDIA,evaluacion_riesgo,0
solicitud_credito,p0052,evaluacion_riesgo,riesgos,COMPLETED,2026-04-22T13:56:00,2026-04-22T13:58:00,2026-04-22T18:47:00,diego,regular,0.40,MEDIA,aprobacion_credito,0
solicitud_credito,p0052,aprobacion_credito,jefatura,COMPLETED,2026-04-22T19:10:00,2026-04-22T19:13:00,2026-04-22T20:42:00,carla,regular,0.40,MEDIA,desembolso,0
solicitud_credito,p0052,desembolso,finanzas,COMPLETED,2026-04-22T21:06:00,2026-04-22T21:10:00,2026-04-22T22:31:00,raul,regular,0.40,MEDIA,cierre,0
solicitud_credito,p0053,recepcion_solicitud,atencion,COMPLETED,2026-04-23T11:00:00,2026-04-23T11:19:00,2026-04-23T11:43:00,maria,vip,0.88,CRITICA,revision_documental,0
solicitud_credito,p0053,revision_documental,legal,COMPLETED,2026-04-23T12:05:00,2026-04-23T12:07:00,2026-04-23T14:29:00,sofia,vip,0.88,CRITICA,evaluacion_riesgo,0
solicitud_credito,p0053,evaluacion_riesgo,riesgos,COMPLETED,2026-04-23T14:52:00,2026-04-23T14:55:00,2026-04-23T20:02:00,diego,vip,0.88,CRITICA,aprobacion_credito,0
solicitud_credito,p0053,aprobacion_credito,jefatura,COMPLETED,2026-04-23T20:26:00,2026-04-23T20:30:00,2026-04-23T22:17:00,carla,vip,0.88,CRITICA,desembolso,0
solicitud_credito,p0053,desembolso,finanzas,COMPLETED,2026-04-23T22:22:00,2026-04-23T22:27:00,2026-04-24T00:06:00,raul,vip,0.88,CRITICA,cierre,0
solicitud_credito,p0054,recepcion_solicitud,atencion,COMPLETED,2026-04-24T12:00:00,2026-04-24T12:02:00,2026-04-24T12:44:00,maria,pyme,0.55,ALTA,revision_documental,0
solicitud_credito,p0054,revision_documental,legal,COMPLETED,2026-04-24T13:07:00,2026-04-24T13:10:00,2026-04-24T15:50:00,sofia,pyme,0.55,ALTA,evaluacion_riesgo,0
solicitud_credito,p0054,evaluacion_riesgo,riesgos,COMPLETED,2026-04-24T16:14:00,2026-04-24T16:18:00,2026-04-24T21:43:00,diego,pyme,0.55,ALTA,aprobacion_credito,0
solicitud_credito,p0054,aprobacion_credito,jefatura,REJECTED,2026-04-24T21:48:00,2026-04-24T21:53:00,2026-04-24T23:58:00,carla,pyme,0.55,ALTA,desembolso,1
reclamo_servicio,p0055,registro_reclamo,atencion,COMPLETED,2026-04-25T09:00:00,2026-04-25T09:03:00,2026-04-25T09:15:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0055,analisis_caso,rrhh,COMPLETED,2026-04-25T09:21:00,2026-04-25T09:25:00,2026-04-25T12:15:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0055,resolucion_reclamo,jefatura,COMPLETED,2026-04-25T12:22:00,2026-04-25T12:27:00,2026-04-25T13:54:00,carla,regular,0.62,ALTA,notificacion_cliente,0
reclamo_servicio,p0055,notificacion_cliente,atencion,COMPLETED,2026-04-25T14:02:00,2026-04-25T14:08:00,2026-04-25T14:31:00,ana,regular,0.62,ALTA,cierre,0
reclamo_servicio,p0056,registro_reclamo,atencion,COMPLETED,2026-04-26T10:00:00,2026-04-26T10:04:00,2026-04-26T10:34:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0056,analisis_caso,rrhh,COMPLETED,2026-04-26T10:41:00,2026-04-26T10:46:00,2026-04-26T13:54:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0056,resolucion_reclamo,jefatura,COMPLETED,2026-04-26T14:02:00,2026-04-26T14:08:00,2026-04-26T15:53:00,carla,regular,0.62,ALTA,notificacion_cliente,0
reclamo_servicio,p0056,notificacion_cliente,atencion,COMPLETED,2026-04-26T16:02:00,2026-04-26T16:09:00,2026-04-26T16:34:00,ana,regular,0.62,ALTA,cierre,0
reclamo_servicio,p0057,registro_reclamo,atencion,COMPLETED,2026-04-27T11:00:00,2026-04-27T11:05:00,2026-04-27T11:29:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0057,analisis_caso,rrhh,COMPLETED,2026-04-27T11:37:00,2026-04-27T11:43:00,2026-04-27T15:09:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0057,resolucion_reclamo,jefatura,COMPLETED,2026-04-27T15:18:00,2026-04-27T15:25:00,2026-04-27T16:12:00,carla,regular,0.62,ALTA,notificacion_cliente,0
reclamo_servicio,p0057,notificacion_cliente,atencion,COMPLETED,2026-04-27T16:22:00,2026-04-27T16:30:00,2026-04-27T16:41:00,ana,regular,0.62,ALTA,cierre,0
reclamo_servicio,p0058,registro_reclamo,atencion,COMPLETED,2026-04-28T12:00:00,2026-04-28T12:06:00,2026-04-28T12:24:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0058,analisis_caso,rrhh,COMPLETED,2026-04-28T12:33:00,2026-04-28T12:40:00,2026-04-28T16:24:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0058,resolucion_reclamo,jefatura,COMPLETED,2026-04-28T16:34:00,2026-04-28T16:42:00,2026-04-28T17:47:00,carla,regular,0.62,ALTA,notificacion_cliente,0
reclamo_servicio,p0058,notificacion_cliente,atencion,COMPLETED,2026-04-28T17:58:00,2026-04-28T18:07:00,2026-04-28T18:20:00,ana,regular,0.62,ALTA,cierre,0
reclamo_servicio,p0059,registro_reclamo,atencion,COMPLETED,2026-04-29T13:00:00,2026-04-29T13:07:00,2026-04-29T13:19:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0059,analisis_caso,rrhh,COMPLETED,2026-04-29T13:29:00,2026-04-29T13:37:00,2026-04-29T17:39:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0059,resolucion_reclamo,jefatura,COMPLETED,2026-04-29T17:50:00,2026-04-29T17:59:00,2026-04-29T19:22:00,carla,regular,0.62,ALTA,notificacion_cliente,0
reclamo_servicio,p0059,notificacion_cliente,atencion,COMPLETED,2026-04-29T19:34:00,2026-04-29T19:44:00,2026-04-29T19:59:00,ana,regular,0.62,ALTA,cierre,0
reclamo_servicio,p0060,registro_reclamo,atencion,COMPLETED,2026-04-30T14:00:00,2026-04-30T14:08:00,2026-04-30T14:38:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0060,analisis_caso,rrhh,COMPLETED,2026-04-30T14:49:00,2026-04-30T14:58:00,2026-04-30T19:18:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0060,resolucion_reclamo,jefatura,COMPLETED,2026-04-30T19:30:00,2026-04-30T19:40:00,2026-04-30T21:21:00,carla,regular,0.62,ALTA,notificacion_cliente,0
reclamo_servicio,p0060,notificacion_cliente,atencion,COMPLETED,2026-04-30T21:34:00,2026-04-30T21:45:00,2026-04-30T22:02:00,ana,regular,0.62,ALTA,cierre,0
reclamo_servicio,p0061,registro_reclamo,atencion,COMPLETED,2026-05-01T08:00:00,2026-05-01T08:09:00,2026-05-01T08:33:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0061,analisis_caso,rrhh,COMPLETED,2026-05-01T08:45:00,2026-05-01T08:55:00,2026-05-01T10:27:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0061,resolucion_reclamo,jefatura,COMPLETED,2026-05-01T10:40:00,2026-05-01T10:51:00,2026-05-01T12:50:00,carla,regular,0.62,ALTA,notificacion_cliente,0
reclamo_servicio,p0061,notificacion_cliente,atencion,COMPLETED,2026-05-01T13:04:00,2026-05-01T13:16:00,2026-05-01T13:35:00,ana,regular,0.62,ALTA,cierre,0
reclamo_servicio,p0062,registro_reclamo,atencion,COMPLETED,2026-05-02T09:00:00,2026-05-02T09:10:00,2026-05-02T09:28:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0062,analisis_caso,rrhh,COMPLETED,2026-05-02T09:41:00,2026-05-02T09:52:00,2026-05-02T11:42:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0062,resolucion_reclamo,jefatura,REJECTED,2026-05-02T11:56:00,2026-05-02T12:08:00,2026-05-02T13:09:00,carla,regular,0.62,ALTA,notificacion_cliente,1
reclamo_servicio,p0063,registro_reclamo,atencion,COMPLETED,2026-05-03T10:00:00,2026-05-03T10:11:00,2026-05-03T10:23:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0063,analisis_caso,rrhh,COMPLETED,2026-05-03T10:37:00,2026-05-03T10:49:00,2026-05-03T12:57:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0063,resolucion_reclamo,jefatura,COMPLETED,2026-05-03T13:12:00,2026-05-03T13:25:00,2026-05-03T14:44:00,carla,regular,0.62,ALTA,notificacion_cliente,0
reclamo_servicio,p0063,notificacion_cliente,atencion,COMPLETED,2026-05-03T15:00:00,2026-05-03T15:14:00,2026-05-03T15:37:00,ana,regular,0.62,ALTA,cierre,0
reclamo_servicio,p0064,registro_reclamo,atencion,COMPLETED,2026-05-04T11:00:00,2026-05-04T11:12:00,2026-05-04T11:42:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0064,analisis_caso,rrhh,COMPLETED,2026-05-04T11:57:00,2026-05-04T12:10:00,2026-05-04T16:47:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0064,resolucion_reclamo,jefatura,COMPLETED,2026-05-04T17:03:00,2026-05-04T17:17:00,2026-05-04T18:54:00,carla,regular,0.62,ALTA,notificacion_cliente,0
reclamo_servicio,p0064,notificacion_cliente,atencion,COMPLETED,2026-05-04T19:11:00,2026-05-04T19:26:00,2026-05-04T19:51:00,ana,regular,0.62,ALTA,cierre,0
reclamo_servicio,p0065,registro_reclamo,atencion,COMPLETED,2026-05-05T12:00:00,2026-05-05T12:13:00,2026-05-05T12:37:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0065,analisis_caso,rrhh,COMPLETED,2026-05-05T12:53:00,2026-05-05T13:07:00,2026-05-05T15:51:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0065,resolucion_reclamo,jefatura,COMPLETED,2026-05-05T16:08:00,2026-05-05T16:23:00,2026-05-05T18:18:00,carla,regular,0.62,ALTA,notificacion_cliente,0
reclamo_servicio,p0065,notificacion_cliente,atencion,COMPLETED,2026-05-05T18:36:00,2026-05-05T18:52:00,2026-05-05T19:03:00,ana,regular,0.62,ALTA,cierre,0
reclamo_servicio,p0066,registro_reclamo,atencion,COMPLETED,2026-05-06T13:00:00,2026-05-06T13:14:00,2026-05-06T13:32:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0066,analisis_caso,rrhh,COMPLETED,2026-05-06T13:49:00,2026-05-06T14:04:00,2026-05-06T17:06:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0066,resolucion_reclamo,jefatura,COMPLETED,2026-05-06T17:24:00,2026-05-06T17:40:00,2026-05-06T18:37:00,carla,regular,0.62,ALTA,notificacion_cliente,0
reclamo_servicio,p0066,notificacion_cliente,atencion,COMPLETED,2026-05-06T18:56:00,2026-05-06T19:13:00,2026-05-06T19:26:00,ana,regular,0.62,ALTA,cierre,0
reclamo_servicio,p0067,registro_reclamo,atencion,COMPLETED,2026-05-07T14:00:00,2026-05-07T14:15:00,2026-05-07T14:27:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0067,analisis_caso,rrhh,COMPLETED,2026-05-07T14:45:00,2026-05-07T15:01:00,2026-05-07T18:21:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0067,resolucion_reclamo,jefatura,REJECTED,2026-05-07T18:40:00,2026-05-07T18:57:00,2026-05-07T20:12:00,carla,regular,0.62,ALTA,notificacion_cliente,1
reclamo_servicio,p0068,registro_reclamo,atencion,COMPLETED,2026-05-08T08:00:00,2026-05-08T08:16:00,2026-05-08T08:46:00,ana,regular,0.62,ALTA,analisis_caso,0
reclamo_servicio,p0068,analisis_caso,rrhh,COMPLETED,2026-05-08T09:05:00,2026-05-08T09:22:00,2026-05-08T13:00:00,pedro,regular,0.62,ALTA,resolucion_reclamo,0
reclamo_servicio,p0068,resolucion_reclamo,jefatura,COMPLETED,2026-05-08T13:20:00,2026-05-08T13:38:00,2026-05-08T15:11:00,carla,regular,0.62,ALTA,notificacion_cliente,0
